MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR0007,North,Residential,2025-04-22,13.2,2.97,0,Active,6.3
MTR0007,North,Residential,2025-04-23,11.88,1.82,0,Active,6.38
MTR0007,North,Residential,2025-04-24,10.7,3.52,0,Active,6.6
MTR0007,North,Residential,2025-04-25,10.16,3.26,0,Active,6.58
MTR0007,North,Residential,2025-04-26,17.71,5.85,0,Active,6.35
MTR0007,North,Residential,2025-04-27,14.46,2.45,0,Active,6.48
MTR0007,North,Residential,2025-04-28,11.15,2.6,0,Active,6.2
MTR0007,North,Residential,2025-04-29,11.69,3.19,0,Active,6.58
MTR0007,North,Residential,2025-04-30,10.25,2.94,0,Active,6.58
MTR0007,North,Residential,2025-05-01,11.49,4.02,0,Active,6.39
MTR0007,North,Residential,2025-05-02,11.05,1.8,0,Active,6.46
MTR0007,North,Residential,2025-05-03,11.93,3.89,0,Active,6.68
MTR0007,North,Residential,2025-05-04,14.16,2.97,0,Active,6.46
MTR0007,North,Residential,2025-05-05,9.88,3.25,0,Active,6.83
MTR0007,North,Residential,2025-05-06,12.53,3.55,0,Active,6.48
MTR0007,North,Residential,2025-05-07,9.15,2.54,0,Active,6.54
MTR0007,North,Residential,2025-05-08,11.37,1.86,0,Active,6.37
MTR0007,North,Residential,2025-05-09,12.62,4.33,0,Active,6.48
MTR0007,North,Residential,2025-05-10,13.25,3.98,0,Active,6.99
MTR0007,North,Residential,2025-05-11,13.7,3.41,0,Active,6.41
MTR0007,North,Residential,2025-05-12,12.28,4.08,0,Active,6.69
MTR0007,North,Residential,2025-05-13,8.41,1.96,0,Active,6.11
MTR0007,North,Residential,2025-05-14,12.61,3.77,0,Active,6.5
MTR0007,North,Residential,2025-05-15,7.65,1.95,0,Active,6.57
MTR0007,North,Residential,2025-05-16,11.38,2.96,0,Active,6.63
MTR0007,North,Residential,2025-05-17,16.06,5.6,0,Active,6.2
MTR0007,North,Residential,2025-05-18,11.9,3.54,0,Active,6.58
MTR0007,North,Residential,2025-05-19,8.76,2.13,0,Active,6.39
MTR0007,North,Residential,2025-05-20,10.34,1.79,0,Active,6.5
MTR0007,North,Residential,2025-05-21,10.76,3.57,0,Active,6.45
MTR0007,North,Residential,2025-05-22,10.89,2.95,0,Active,6.56
MTR0007,North,Residential,2025-05-23,10.27,3.03,0,Active,6.39
MTR0007,North,Residential,2025-05-24,13.71,4.13,0,Active,6.44
MTR0007,North,Residential,2025-05-25,12.29,3.6,0,Active,6.55
MTR0007,North,Residential,2025-05-26,11.51,2.19,0,Active,6.43
MTR0007,North,Residential,2025-05-27,9.33,2.98,0,Active,6.8
MTR0007,North,Residential,2025-05-28,12.12,2.2,0,Active,6.85
MTR0007,North,Residential,2025-05-29,9.95,3.07,0,Active,6.63
MTR0007,North,Residential,2025-05-30,13.1,3.68,0,Active,6.38
MTR0007,North,Residential,2025-05-31,10.06,2.54,0,Active,6.62
MTR0007,North,Residential,2025-06-01,12.93,2.8,0,Active,6.7
MTR0007,North,Residential,2025-06-02,10.83,3.55,0,Active,6.67
MTR0007,North,Residential,2025-06-03,6.42,1.97,0,Active,6.21
MTR0007,North,Residential,2025-06-04,9.96,1.99,0,Active,6.7
MTR0007,North,Residential,2025-06-05,10.81,2.73,0,Active,6.5
MTR0007,North,Residential,2025-06-06,14.11,2.2,0,Active,6.17
MTR0007,North,Residential,2025-06-07,11.91,2.58,0,Active,6.08
MTR0007,North,Residential,2025-06-08,12.76,2.41,0,Active,6.43
MTR0007,North,Residential,2025-06-09,7.88,1.43,0,Active,6.15
MTR0007,North,Residential,2025-06-10,11.5,2.13,0,Active,6.61
MTR0007,North,Residential,2025-06-11,10.89,2.12,0,Active,6.15
MTR0007,North,Residential,2025-06-12,8.26,1.31,0,Active,6.58
MTR0007,North,Residential,2025-06-13,10.44,1.74,0,Active,6.33
MTR0007,North,Residential,2025-06-14,12.89,4.12,189,Active,5.84
MTR0007,North,Residential,2025-06-15,16.12,4.12,0,Active,6.88
MTR0007,North,Residential,2025-06-16,9.56,1.7,0,Active,6.82
MTR0007,North,Residential,2025-06-17,9.83,2.72,0,Active,6.61
MTR0007,North,Residential,2025-06-18,9.87,3.38,0,Active,6.56
MTR0007,North,Residential,2025-06-19,10.05,2.04,0,Active,6.38
MTR0007,North,Residential,2025-06-20,9.55,3.09,0,Active,6.4
MTR0007,North,Residential,2025-06-21,12.24,3.66,0,Active,6.32
MTR0007,North,Residential,2025-06-22,11.22,3.52,0,Active,6.51
MTR0007,North,Residential,2025-06-23,9.29,3.24,0,Active,6.58
MTR0007,North,Residential,2025-06-24,12.45,3.24,0,Active,6.58
MTR0007,North,Residential,2025-06-25,9.21,2.92,0,Active,6.72
MTR0007,North,Residential,2025-06-26,9.37,2.94,0,Active,6.47
MTR0007,North,Residential,2025-06-27,9.06,2.57,0,Active,6.59
MTR0007,North,Residential,2025-06-28,12.94,3.12,0,Active,6.42
MTR0007,North,Residential,2025-06-29,12.47,3.47,0,Active,6.57
MTR0007,North,Residential,2025-06-30,9.19,1.95,50,Active,6.13
MTR0008,West,Commercial,2025-01-01,19.69,3.9,0,Active,8.07
MTR0008,West,Commercial,2025-01-02,15.34,4.75,0,Active,8.0
MTR0008,West,Commercial,2025-01-03,17.36,6.06,0,Active,8.01
MTR0008,West,Commercial,2025-01-04,8.85,1.94,0,Active,8.13
MTR0008,West,Commercial,2025-01-05,8.9,2.3,0,Active,8.38
MTR0008,West,Commercial,2025-01-06,19.94,4.45,0,Active,8.19
MTR0008,West,Commercial,2025-01-07,20.09,4.95,0,Active,7.84
MTR0008,West,Commercial,2025-01-08,16.15,5.35,0,Active,8.19
MTR0008,West,Commercial,2025-01-09,20.46,6.41,0,Active,8.5
MTR0008,West,Commercial,2025-01-10,15.81,2.75,0,Active,8.32
MTR0008,West,Commercial,2025-01-11,8.39,2.09,0,Active,8.53
MTR0008,West,Commercial,2025-01-12,9.57,3.08,0,Active,8.8
MTR0008,West,Commercial,2025-01-13,18.57,5.11,0,Active,8.47
MTR0008,West,Commercial,2025-01-14,17.13,5.39,0,Active,8.48
MTR0008,West,Commercial,2025-01-15,20.76,6.82,0,Active,8.19
MTR0008,West,Commercial,2025-01-16,20.04,6.5,0,Active,8.69
MTR0008,West,Commercial,2025-01-17,20.34,3.76,0,Active,8.62
MTR0008,West,Commercial,2025-01-18,11.41,3.98,0,Active,8.15
MTR0008,West,Commercial,2025-01-19,9.86,1.91,0,Active,8.31
MTR0008,West,Commercial,2025-01-20,18.61,5.69,0,Active,8.06
MTR0008,West,Commercial,2025-01-21,18.17,4.15,0,Active,8.14
MTR0008,West,Commercial,2025-01-22,18.69,4.42,0,Active,8.54
MTR0008,West,Commercial,2025-01-23,22.25,3.46,0,Active,8.16
MTR0008,West,Commercial,2025-01-24,19.84,6.18,0,Active,8.23
MTR0008,West,Commercial,2025-01-25,9.86,1.78,0,Active,8.62
MTR0008,West,Commercial,2025-01-26,12.42,3.07,0,Active,7.96
MTR0008,West,Commercial,2025-01-27,18.55,6.19,0,Active,8.24
MTR0008,West,Commercial,2025-01-28,20.02,6.25,0,Active,8.2
MTR0008,West,Commercial,2025-01-29,15.28,2.5,0,Active,8.39
MTR0008,West,Commercial,2025-01-30,19.46,5.15,0,Active,7.84
MTR0008,West,Commercial,2025-01-31,20.45,5.08,0,Active,7.75
MTR0008,West,Commercial,2025-02-01,10.45,1.71,0,Active,8.99
MTR0008,West,Commercial,2025-02-02,6.92,2.38,0,Active,8.05
MTR0008,West,Commercial,2025-02-03,20.03,5.56,0,Active,7.98
MTR0008,West,Commercial,2025-02-04,20.88,6.66,0,Active,8.1
MTR0008,West,Commercial,2025-02-05,15.91,5.51,0,Active,8.67
MTR0008,West,Commercial,2025-02-06,21.98,3.67,0,Active,8.23
MTR0008,West,Commercial,2025-02-07,22.72,5.28,0,Active,8.15
MTR0008,West,Commercial,2025-02-08,9.56,3.09,27,Active,8.06
MTR0008,West,Commercial,2025-02-09,9.0,1.96,0,Active,8.57
MTR0008,West,Commercial,2025-02-10,18.83,4.84,0,Active,8.34
MTR0008,West,Commercial,2025-02-11,18.97,5.6,0,Active,8.08
MTR0008,West,Commercial,2025-02-12,14.44,4.93,0,Active,8.12
MTR0008,West,Commercial,2025-02-13,17.16,3.22,0,Active,8.6
MTR0008,West,Commercial,2025-02-14,19.92,5.43,0,Active,8.19
MTR0008,West,Commercial,2025-02-15,10.75,3.59,0,Active,8.33
MTR0008,West,Commercial,2025-02-16,8.58,1.9,0,Active,8.3
MTR0008,West,Commercial,2025-02-17,15.69,3.77,0,Active,8.21
MTR0008,West,Commercial,2025-02-18,17.53,5.05,0,Active,7.83
MTR0008,West,Commercial,2025-02-19,22.11,7.26,0,Active,7.78
MTR0008,West,Commercial,2025-02-20,19.29,5.59,0,Active,8.32
MTR0008,West,Commercial,2025-02-21,19.87,4.68,0,Active,7.66
MTR0008,West,Commercial,2025-02-22,10.25,2.27,0,Active,8.3
MTR0008,West,Commercial,2025-02-23,9.5,2.43,0,Active,8.33
MTR0008,West,Commercial,2025-02-24,17.83,5.27,0,Active,8.18
MTR0008,West,Commercial,2025-02-25,16.58,4.51,0,Active,8.19
MTR0008,West,Commercial,2025-02-26,21.88,5.41,0,Active,8.16
MTR0008,West,Commercial,2025-02-27,18.08,3.25,0,Active,8.69
MTR0008,West,Commercial,2025-02-28,19.61,4.9,0,Active,8.36
MTR0008,West,Commercial,2025-03-01,9.29,2.65,0,Active,8.47
MTR0008,West,Commercial,2025-03-02,9.32,2.98,0,Active,8.32
MTR0008,West,Commercial,2025-03-03,23.84,4.32,0,Active,8.38
MTR0008,West,Commercial,2025-03-04,17.18,4.08,0,Active,7.87
MTR0008,West,Commercial,2025-03-05,21.86,3.92,0,Active,7.56
MTR0008,West,Commercial,2025-03-06,24.9,5.29,0,Active,7.84
MTR0008,West,Commercial,2025-03-07,18.05,4.47,0,Active,7.93
MTR0008,West,Commercial,2025-03-08,8.72,1.44,0,Active,8.38
MTR0008,West,Commercial,2025-03-09,12.19,3.21,0,Active,7.88
MTR0008,West,Commercial,2025-03-10,19.24,5.93,0,Active,8.45
MTR0008,West,Commercial,2025-03-11,22.45,7.69,0,Active,8.19
MTR0008,West,Commercial,2025-03-12,19.3,3.69,0,Active,8.63
MTR0008,West,Commercial,2025-03-13,20.84,6.96,0,Active,8.8
MTR0008,West,Commercial,2025-03-14,23.26,4.63,0,Active,8.15
MTR0008,West,Commercial,2025-03-15,10.24,2.98,0,Active,8.56
MTR0008,West,Commercial,2025-03-16,8.48,2.63,0,Active,8.09
MTR0008,West,Commercial,2025-03-17,24.98,4.85,0,Active,8.13
MTR0008,West,Commercial,2025-03-18,19.47,5.75,0,Active,8.32
MTR0008,West,Commercial,2025-03-19,23.28,7.08,0,Active,8.24
MTR0008,West,Commercial,2025-03-20,22.34,7.1,0,Active,8.19
MTR0008,West,Commercial,2025-03-21,17.63,3.82,0,Active,8.56
MTR0008,West,Commercial,2025-03-22,12.13,4.02,0,Active,8.19
MTR0008,West,Commercial,2025-03-23,11.26,3.5,0,Active,8.03
MTR0008,West,Commercial,2025-03-24,15.22,2.9,0,Active,8.13
MTR0008,West,Commercial,2025-03-25,18.66,5.5,0,Active,8.15
MTR0008,West,Commercial,2025-03-26,24.5,5.39,0,Active,8.11
MTR0008,West,Commercial,2025-03-27,17.72,6.03,0,Active,8.04
MTR0008,West,Commercial,2025-03-28,20.41,5.23,0,Active,8.33
MTR0008,West,Commercial,2025-03-29,10.93,2.14,0,Active,8.71
MTR0008,West,Commercial,2025-03-30,11.73,3.16,0,Active,7.9
MTR0008,West,Commercial,2025-03-31,24.4,5.63,0,Active,8.28
MTR0008,West,Commercial,2025-04-01,18.38,4.63,0,Active,7.93
MTR0008,West,Commercial,2025-04-02,20.33,4.79,0,Active,8.11
MTR0008,West,Commercial,2025-04-03,22.69,7.37,0,Active,8.22
MTR0008,West,Commercial,2025-04-04,24.4,5.05,0,Active,8.41
MTR0008,West,Commercial,2025-04-05,8.51,2.12,0,Active,8.15
MTR0008,West,Commercial,2025-04-06,9.56,2.89,0,Active,8.34
MTR0008,West,Commercial,2025-04-07,18.41,4.63,0,Active,8.0
MTR0008,West,Commercial,2025-04-08,20.57,5.23,0,Active,7.8
MTR0008,West,Commercial,2025-04-09,23.64,5.59,0,Active,8.05
MTR0008,West,Commercial,2025-04-10,18.69,6.44,0,Active,8.25
MTR0008,West,Commercial,2025-04-11,22.05,4.61,0,Active,8.04
MTR0008,West,Commercial,2025-04-12,11.19,3.26,0,Active,8.12
MTR0008,West,Commercial,2025-04-13,10.12,1.87,0,Active,8.13
MTR0008,West,Commercial,2025-04-14,20.1,6.94,0,Active,8.17
MTR0008,West,Commercial,2025-04-15,20.19,4.32,0,Active,8.64
MTR0008,West,Commercial,2025-04-16,19.78,6.1,0,Active,7.88
MTR0008,West,Commercial,2025-04-17,17.64,3.21,0,Active,8.19
MTR0008,West,Commercial,2025-04-18,18.96,3.58,0,Active,8.51
MTR0008,West,Commercial,2025-04-19,9.03,2.53,0,Active,8.26
MTR0008,West,Commercial,2025-04-20,9.73,2.3,0,Active,8.06
MTR0008,West,Commercial,2025-04-21,20.62,4.95,0,Active,8.2
MTR0008,West,Commercial,2025-04-22,17.39,3.8,0,Active,8.32
MTR0008,West,Commercial,2025-04-23,19.28,3.2,40,Active,8.31
MTR0008,West,Commercial,2025-04-24,22.76,4.04,0,Active,8.29
MTR0008,West,Commercial,2025-04-25,15.15,5.05,0,Active,8.17
MTR0008,West,Commercial,2025-04-26,9.86,2.1,0,Active,8.44
MTR0008,West,Commercial,2025-04-27,7.41,2.46,0,Active,8.35
MTR0008,West,Commercial,2025-04-28,17.2,3.11,0,Active,8.5
MTR0008,West,Commercial,2025-04-29,17.66,5.33,0,Active,8.07
MTR0008,West,Commercial,2025-04-30,23.48,4.81,0,Active,7.92
MTR0008,West,Commercial,2025-05-01,15.43,4.55,0,Active,8.44
MTR0008,West,Commercial,2025-05-02,18.54,5.52,0,Active,8.14
MTR0008,West,Commercial,2025-05-03,8.64,2.77,0,Active,7.8
MTR0008,West,Commercial,2025-05-04,12.41,4.01,0,Active,8.51
MTR0008,West,Commercial,2025-05-05,16.37,4.32,0,Active,8.22
MTR0008,West,Commercial,2025-05-06,21.09,4.2,0,Active,8.18
MTR0008,West,Commercial,2025-05-07,18.49,5.99,0,Active,7.86
MTR0008,West,Commercial,2025-05-08,19.13,3.84,0,Active,8.27
MTR0008,West,Commercial,2025-05-09,25.77,5.21,0,Active,8.45
MTR0008,West,Commercial,2025-05-10,10.12,3.23,114,Active,7.76
MTR0008,West,Commercial,2025-05-11,7.91,2.12,0,Active,7.86
MTR0008,West,Commercial,2025-05-12,22.57,7.35,0,Active,7.99
MTR0008,West,Commercial,2025-05-13,21.05,3.35,0,Active,8.49
MTR0008,West,Commercial,2025-05-14,20.39,3.66,0,Active,8.2
MTR0008,West,Commercial,2025-05-15,20.42,4.98,0,Active,8.06
MTR0008,West,Commercial,2025-05-16,23.13,4.88,0,Active,8.38
MTR0008,West,Commercial,2025-05-17,11.07,2.15,0,Active,8.65
MTR0008,West,Commercial,2025-05-18,9.41,2.38,0,Active,8.11
MTR0008,West,Commercial,2025-05-19,23.38,6.8,0,Active,8.6
MTR0008,West,Commercial,2025-05-20,20.81,3.63,0,Active,8.23
MTR0008,West,Commercial,2025-05-21,17.8,5.85,0,Active,8.37
MTR0008,West,Commercial,2025-05-22,20.04,4.04,0,Active,7.98
MTR0008,West,Commercial,2025-05-23,20.94,6.16,0,Active,8.71
MTR0008,West,Commercial,2025-05-24,11.33,3.6,0,Active,8.3
MTR0008,West,Commercial,2025-05-25,9.51,3.05,0,Active,8.2
MTR0008,West,Commercial,2025-05-26,23.55,5.66,0,Active,7.89
MTR0008,West,Commercial,2025-05-27,16.76,3.98,0,Active,7.96
MTR0008,West,Commercial,2025-05-28,19.13,5.23,0,Active,8.41
MTR0008,West,Commercial,2025-05-29,18.05,5.04,0,Active,8.04
MTR0008,West,Commercial,2025-05-30,23.01,6.94,0,Active,8.12
MTR0008,West,Commercial,2025-05-31,7.66,2.07,0,Active,8.16
MTR0008,West,Commercial,2025-06-01,11.61,2.34,232,Active,7.54
MTR0008,West,Commercial,2025-06-02,19.35,3.89,0,Active,8.44
MTR0008,West,Commercial,2025-06-03,16.28,5.7,0,Active,8.51
MTR0008,West,Commercial,2025-06-04,18.21,3.07,0,Active,8.15
MTR0008,West,Commercial,2025-06-05,22.23,4.54,0,Active,8.42
MTR0008,West,Commercial,2025-06-06,21.18,6.84,0,Active,8.35
MTR0008,West,Commercial,2025-06-07,9.53,2.79,0,Active,8.21
MTR0008,West,Commercial,2025-06-08,11.24,3.9,0,Active,8.09
MTR0008,West,Commercial,2025-06-09,21.86,4.35,0,Active,8.12
MTR0008,West,Commercial,2025-06-10,19.29,2.91,0,Active,8.23
MTR0008,West,Commercial,2025-06-11,19.1,5.32,0,Active,8.52
MTR0008,West,Commercial,2025-06-12,20.62,5.89,0,Active,8.22
MTR0008,West,Commercial,2025-06-13,15.69,4.84,0,Active,8.84
MTR0008,West,Commercial,2025-06-14,10.8,3.33,0,Active,8.24
MTR0008,West,Commercial,2025-06-15,8.07,1.54,0,Active,8.19
MTR0008,West,Commercial,2025-06-16,13.67,2.25,221,Active,8.04
MTR0008,West,Commercial,2025-06-17,17.5,6.09,0,Active,8.06
MTR0008,West,Commercial,2025-06-18,18.06,4.07,0,Active,8.01
MTR0008,West,Commercial,2025-06-19,20.37,4.78,0,Active,8.19
MTR0008,West,Commercial,2025-06-20,18.38,5.88,0,Active,8.41
MTR0008,West,Commercial,2025-06-21,9.53,2.34,0,Active,8.56
MTR0008,West,Commercial,2025-06-22,12.04,2.58,0,Active,8.44
MTR0008,West,Commercial,2025-06-23,16.78,2.98,0,Active,8.3
MTR0008,West,Commercial,2025-06-24,16.54,3.99,0,Active,8.17
MTR0008,West,Commercial,2025-06-25,13.76,4.33,0,Active,7.98
MTR0008,West,Commercial,2025-06-26,18.74,6.13,0,Active,8.39
MTR0008,West,Commercial,2025-06-27,20.09,3.25,0,Active,8.47
MTR0008,West,Commercial,2025-06-28,9.86,2.03,0,Active,7.62
MTR0008,West,Commercial,2025-06-29,8.55,2.23,0,Active,8.59
MTR0008,West,Commercial,2025-06-30,14.59,2.55,0,Active,7.92
MTR0009,South,Residential,2025-01-01,7.71,2.09,0,Active,6.63
MTR0009,South,Residential,2025-01-02,9.06,1.92,0,Active,6.49
MTR0009,South,Residential,2025-01-03,9.69,2.89,0,Active,6.5
MTR0009,South,Residential,2025-01-04,8.79,2.01,0,Active,6.37
MTR0009,South,Residential,2025-01-05,10.21,2.4,0,Active,6.41
MTR0009,South,Residential,2025-01-06,7.96,2.39,0,Active,6.59
MTR0009,South,Residential,2025-01-07,7.7,2.47,0,Active,6.73
MTR0009,South,Residential,2025-01-08,7.17,1.1,0,Active,6.36
MTR0009,South,Residential,2025-01-09,9.42,2.54,0,Active,6.41
MTR0009,South,Residential,2025-01-10,8.13,1.37,0,Active,6.19
MTR0009,South,Residential,2025-01-11,10.89,2.62,0,Active,6.53
MTR0009,South,Residential,2025-01-12,10.82,3.31,0,Active,6.66
MTR0009,South,Residential,2025-01-13,8.55,2.65,0,Active,6.57
MTR0009,South,Residential,2025-01-14,9.99,1.59,0,Active,6.38
MTR0009,South,Residential,2025-01-15,7.78,1.66,0,Active,6.3
MTR0009,South,Residential,2025-01-16,9.59,3.01,0,Active,6.63
MTR0009,South,Residential,2025-01-17,8.57,2.08,0,Active,6.47
MTR0009,South,Residential,2025-01-18,10.38,2.38,0,Active,6.01
MTR0009,South,Residential,2025-01-19,9.12,2.06,0,Active,6.83
MTR0009,South,Residential,2025-01-20,8.99,2.53,0,Active,6.72
MTR0009,South,Residential,2025-01-21,7.83,2.36,0,Active,6.78
MTR0009,South,Residential,2025-01-22,8.84,2.35,0,Active,6.6
MTR0009,South,Residential,2025-01-23,8.21,1.54,0,Active,6.57
MTR0009,South,Residential,2025-01-24,8.12,2.3,0,Active,6.52
MTR0009,South,Residential,2025-01-25,10.39,3.17,0,Active,6.65
MTR0009,South,Residential,2025-01-26,11.55,3.55,0,Active,6.39
MTR0009,South,Residential,2025-01-27,7.47,1.28,0,Active,6.35
MTR0009,South,Residential,2025-01-28,8.65,1.63,0,Active,6.66
MTR0009,South,Residential,2025-01-29,8.09,2.73,0,Active,6.58
MTR0009,South,Residential,2025-01-30,10.01,2.62,208,Active,6.15
MTR0009,South,Residential,2025-01-31,10.64,2.65,0,Active,6.48
MTR0009,South,Residential,2025-02-01,9.85,2.27,0,Active,6.66
MTR0009,South,Residential,2025-02-02,10.66,3.7,0,Active,6.6
MTR0009,South,Residential,2025-02-03,7.43,2.19,0,Active,6.37
MTR0009,South,Residential,2025-02-04,8.54,1.99,0,Active,6.85
MTR0009,South,Residential,2025-02-05,9.3,2.09,0,Active,6.42
MTR0009,South,Residential,2025-02-06,8.43,1.83,0,Active,6.29
MTR0009,South,Residential,2025-02-07,10.29,1.78,0,Active,6.59
MTR0009,South,Residential,2025-02-08,9.32,2.0,0,Active,6.29
MTR0009,South,Residential,2025-02-09,10.57,1.68,0,Active,6.69
MTR0009,South,Residential,2025-02-10,7.95,2.09,0,Active,6.82
MTR0009,South,Residential,2025-02-11,7.72,1.93,88,Active,6.66
MTR0009,South,Residential,2025-02-12,10.39,1.69,0,Active,6.54
MTR0009,South,Residential,2025-02-13,8.0,2.7,0,Active,6.41
MTR0009,South,Residential,2025-02-14,9.1,2.47,0,Active,6.8
MTR0009,South,Residential,2025-02-15,12.56,2.04,0,Active,6.59
MTR0009,South,Residential,2025-02-16,8.0,2.68,150,Active,6.16
MTR0009,South,Residential,2025-02-17,9.86,2.52,0,Active,6.23
MTR0009,South,Residential,2025-02-18,9.53,2.99,0,Active,6.7
MTR0009,South,Residential,2025-02-19,8.27,1.85,0,Active,6.79
MTR0009,South,Residential,2025-02-20,8.09,2.41,0,Active,6.48
MTR0009,South,Residential,2025-02-21,9.5,2.67,0,Active,6.63
MTR0009,South,Residential,2025-02-22,11.17,3.44,0,Active,6.47
MTR0009,South,Residential,2025-02-23,10.13,1.86,0,Active,6.6
MTR0009,South,Residential,2025-02-24,8.49,2.93,0,Active,6.8
MTR0009,South,Residential,2025-02-25,9.94,2.88,0,Active,6.77
MTR0009,South,Residential,2025-02-26,8.62,2.26,0,Active,6.49
MTR0009,South,Residential,2025-02-27,10.92,2.72,0,Active,6.9
MTR0009,South,Residential,2025-02-28,9.05,2.76,0,Active,6.71
MTR0009,South,Residential,2025-03-01,10.24,3.36,0,Active,6.8
MTR0009,South,Residential,2025-03-02,12.87,3.56,0,Active,6.8
MTR0009,South,Residential,2025-03-03,8.65,2.25,0,Active,6.37
MTR0009,South,Residential,2025-03-04,7.48,1.38,0,Active,6.43
MTR0009,South,Residential,2025-03-05,9.46,2.49,0,Active,6.4
MTR0009,South,Residential,2025-03-06,11.17,2.94,0,Active,6.19
MTR0009,South,Residential,2025-03-07,10.75,3.66,0,Active,6.48
MTR0009,South,Residential,2025-03-08,12.21,2.31,0,Active,6.71
MTR0009,South,Residential,2025-03-09,10.34,3.55,0,Active,6.57
MTR0009,South,Residential,2025-03-10,8.61,2.37,0,Active,6.55
MTR0009,South,Residential,2025-03-11,9.17,1.48,0,Active,6.53
MTR0009,South,Residential,2025-03-12,8.45,2.14,0,Active,6.96
MTR0009,South,Residential,2025-03-13,10.3,2.35,0,Active,6.11
MTR0009,South,Residential,2025-03-14,6.34,2.09,0,Active,6.45
MTR0009,South,Residential,2025-03-15,11.72,2.82,0,Active,6.58
MTR0009,South,Residential,2025-03-16,11.46,2.93,0,Active,6.77
MTR0009,South,Residential,2025-03-17,9.05,2.66,0,Active,6.64
MTR0009,South,Residential,2025-03-18,9.1,1.41,139,Active,5.98
MTR0009,South,Residential,2025-03-19,5.8,1.26,0,Active,6.87
MTR0009,South,Residential,2025-03-20,9.15,2.49,0,Active,6.5
MTR0009,South,Residential,2025-03-21,8.07,1.55,0,Active,6.59
MTR0009,South,Residential,2025-03-22,11.46,1.95,0,Active,6.51
MTR0009,South,Residential,2025-03-23,11.08,3.13,0,Active,6.53
MTR0009,South,Residential,2025-03-24,7.6,2.6,0,Active,6.73
MTR0009,South,Residential,2025-03-25,8.97,1.87,0,Active,6.65
MTR0009,South,Residential,2025-03-26,8.23,1.94,0,Active,6.52
MTR0009,South,Residential,2025-03-27,7.31,1.3,0,Active,6.43
MTR0009,South,Residential,2025-03-28,8.95,1.36,0,Active,6.3
MTR0009,South,Residential,2025-03-29,11.45,3.57,0,Active,6.43
MTR0009,South,Residential,2025-03-30,9.59,2.8,0,Active,6.33
MTR0009,South,Residential,2025-03-31,9.3,2.88,0,Active,6.22
MTR0009,South,Residential,2025-04-01,8.02,1.39,0,Active,6.59
MTR0009,South,Residential,2025-04-02,8.28,2.56,0,Active,6.51
MTR0009,South,Residential,2025-04-03,9.26,2.77,0,Active,6.38
MTR0009,South,Residential,2025-04-04,9.95,2.45,0,Active,6.34
MTR0009,South,Residential,2025-04-05,11.17,3.19,0,Active,6.25
MTR0009,South,Residential,2025-04-06,13.43,2.65,91,Active,6.49
MTR0009,South,Residential,2025-04-07,8.11,1.32,0,Active,6.35
MTR0009,South,Residential,2025-04-08,9.42,2.48,0,Active,6.52
MTR0009,South,Residential,2025-04-09,9.4,2.51,0,Active,6.36
MTR0009,South,Residential,2025-04-10,8.58,2.83,0,Active,6.34
MTR0009,South,Residential,2025-04-11,6.95,1.95,0,Active,6.53
MTR0009,South,Residential,2025-04-12,13.13,4.25,0,Active,6.77
MTR0009,South,Residential,2025-04-13,12.52,3.03,0,Active,6.69
MTR0009,South,Residential,2025-04-14,9.95,2.82,0,Active,6.43
MTR0009,South,Residential,2025-04-15,9.85,2.81,0,Active,6.04
MTR0009,South,Residential,2025-04-16,11.06,2.0,0,Active,6.78
MTR0009,South,Residential,2025-04-17,9.49,1.6,0,Active,6.97
MTR0009,South,Residential,2025-04-18,10.34,3.13,0,Active,6.27
MTR0009,South,Residential,2025-04-19,11.03,3.28,0,Active,6.61
MTR0009,South,Residential,2025-04-20,12.15,3.63,0,Active,6.81
MTR0009,South,Residential,2025-04-21,8.52,1.56,0,Active,6.29
MTR0009,South,Residential,2025-04-22,9.57,2.96,0,Active,6.37
MTR0009,South,Residential,2025-04-23,7.79,1.48,0,Active,6.45
MTR0009,South,Residential,2025-04-24,9.15,2.37,0,Active,6.44
MTR0009,South,Residential,2025-04-25,7.96,1.2,0,Active,6.22
MTR0009,South,Residential,2025-04-26,10.15,2.18,0,Active,6.35
MTR0009,South,Residential,2025-04-27,12.32,2.73,0,Active,6.43
MTR0009,South,Residential,2025-04-28,8.88,1.91,0,Active,6.42
MTR0009,South,Residential,2025-04-29,8.64,1.76,0,Active,6.79
MTR0009,South,Residential,2025-04-30,9.59,3.27,0,Active,6.52
MTR0009,South,Residential,2025-05-01,10.36,2.99,0,Active,6.21
MTR0009,South,Residential,2025-05-02,9.08,3.15,0,Active,6.54
MTR0009,South,Residential,2025-05-03,10.93,1.73,0,Active,6.83
MTR0009,South,Residential,2025-05-04,11.37,3.5,0,Active,6.26
MTR0009,South,Residential,2025-05-05,9.6,1.57,0,Active,6.25
MTR0009,South,Residential,2025-05-06,9.13,1.73,0,Active,6.89
MTR0009,South,Residential,2025-05-07,8.52,1.51,0,Active,6.64
MTR0009,South,Residential,2025-05-08,9.26,1.98,0,Active,6.84
MTR0009,South,Residential,2025-05-09,9.52,1.85,0,Active,6.15
MTR0009,South,Residential,2025-05-10,14.68,4.5,0,Active,6.51
MTR0009,South,Residential,2025-05-11,12.58,4.02,0,Active,6.45
